Date,Sign,Text
4 february 2019,virgo,"
Today’s new Moon occurs in your house of wellness. So if you fell off the diet and exercise wagon right after New Year’s Day, it’s time to get back on it. This is the best time all year to get back in shape and to feel better. From your chart it appears that teaming up with an exercise buddy is a good plan.

"
5 february 2019,virgo,"
You may need to take control of a group effort or something at the office. If people can’t stick to the task, the role or the budget, problems will occur down the road. You’re in a good place to calmly set them on the right track.

"
6 february 2019,virgo,"
Play nice with others today, even if it kills you. With so much planetary activity in your efficiency zone, you’re determined to get things done. Don’t run over others in the process. Besides, you may need them–so smile.

"
7 february 2019,virgo,"
Life is always a lot easier when people are cooperating with each other, isn’t it? A happy Sun-Jupiter aspect is designed to pull people together. You may need to be the driving force behind this, but isn’t that better than mass chaos? Or doing all of the grunt work by yourself? 

"
8 february 2019,virgo,"
Put your money where your mouth is, Virgo. If you say that you’re going to do something to increase your net worth, then make it happen. The time for talking is over. Put one foot in front of the other and push forward.

"
9 february 2019,virgo,"
It’s time to take a good long look at your mental attitude. Are you always focusing on what’s wrong? Do you dwell on the past? Do you react to things emotionally, or logically? Fortunately, brilliant Uranus wants to bring about fast change. Roll with it.

"
10 february 2019,virgo,"
Try to make nice with other people, Virgo. Diplomacy counts for a lot over the next five weeks. However, that doesn’t mean that you need to reveal all of your thoughts to others. Keep some intel to yourself.

"
12 february 2019,virgo,"
You are SO ready to break away from old circumstances, Virgo. It’s almost like a revolt is brewing! But this one won’t leave you or anyone else bloodied on the battlefield. No, this has a fun, devil-may-care feeling about it. So go ahead and have an adventure.

"
18 february 2019,virgo,"
Don’t try to go it all alone, Virgo. With the Sun now in your house of partnering, you should be teaming up with other people. Ask for help if you need it. This is especially true when it comes to your love life. Wonderful aspects in the week ahead encourage cooperation.

"
26 february 2019,virgo,"
With healing Jupiter active in your house of inner contentment, it will be easier to feel as though you’re in control of things. This is a very sensitive house overall, but you should feel calm. Maybe you’re starting to realize that there are some things in life not worth getting upset about.

"
27 february 2019,virgo,"
You could be feeling far more social than usual these days, Virgo…..and there’s nothing wrong with that! Chances are you’re craving new experiences with a different breed of people. This is a smart move, as making new connections could broaden your mind immensely.

"
3 march 2019,virgo,"
It’s time to stop sweeping things under the rug, Virgo. This is especially true with your closest relationships. Mercury is getting ready to go retrogradeIn your house of commitment. Try to get everything out in the air and settled before Wednesday if you can.

"
10 march 2019,virgo,"
There is a lot of planetary energy going on that is encouraging you to mix it up with lots of new people (not to mention the other people who are already in your world). Some real movers and shakers could come into your life over the next week. Strike up a conversation with them!

"
11 march 2019,virgo,"
Your side is famous for being so careful and calculating. But it’s time to loosen up your grip a little. An exciting lunar aspect encourages you to live for the moment, break the rules and forget about the end goal, just for the time being.

"
13 march 2019,virgo,"
Passion meets logic with a happy Mars-Saturn aspect. Don’t let anyone tell you that your ideas are crazy; they might actually be attainable. Saturn will help point out any weaknesses and Mars will give you the drive you need.

"
14 march 2019,virgo,"
If anyone in your world needs to hear the unvarnished truth, today’s the day to give them the reality check that they need. No drama, no yelling–chill Mercury is on the case. But be aware that it may be YOU who needs to wake up and smell the coffee. 

"
15 march 2019,virgo,"
Right now you may feel as though you have one nerve left, and everyone is working it! You may love your family and your friends, but geez, they’re acting wonky this week. Let this pass, because things improve tomorrow.

"
16 march 2019,virgo,"
If people call you up and say “let’s go out and have fun”, who are you to say no? With Pluto active in your house of enjoying life, you definitely need to get out of the house. You work plenty hard. Now it’s time to relax.

"
17 march 2019,virgo,"
Details matter, especially to a picky sign like yours. But there is a time to toss the small things aside and focus on the big picture, and that time is now. Mars is cruising through your house of grand ideas. Don’t get caught up in minutia or what other people think.

"
18 march 2019,virgo,"
Right now is a good time to reflect upon the state of your emotional health. Are you plagued with worries, fears or negative emotions? Then it’s time for some detox. Once the Sun enters Aries on Wednesday, you should do everything you can to create more mindfulness and peace.

"
19 march 2019,virgo,"
Your thoughts create your feelings, and then your feelings determine how you act. And with so much planetary activity in the most adventurous, creative parts of your chart, why are you worrying about negative stuff? Chill out, Virgo! Life is meant to be enjoyed.

"
20 march 2019,virgo,"
Money will be on your mind in a big way over the next few weeks, Virgo. Today the Sun glides into your eighth house of wealth and investments. Tomorrow there is a full moon in your income sector. The cosmos is telling you to take some intelligent risks when it comes to your career and net worth. No problem for a practical sign like yours!

"
21 march 2019,virgo,"
With tonight’s full moon falling in your earnings sector, you should be thinking about ways to earn more. Side hustles and home-based businesses are especially well favored right now. As long as you don’t expect overnight success with any kind of plan to become more affluent, you’ll be OK.

"
22 march 2019,virgo,"
Stop feeling all “poopy pants” and sorry for yourself! The Wounded Healer, Chiron, is in a good place to help you move past feelings of unworthiness. Life is not as bad as you think it is. Open your eyes to new possibilities.

"
23 march 2019,virgo,"
Ouch! Be careful about voicing off, something that could happen with erratic Uranus in a stinky mood. Your opinions or ideas may not go over very well with others, no matter how intelligent or positively intentioned they might be. Keep those gems to yourself.

"
24 march 2019,virgo,"
Need to add some spice to your relationship? Amorous Neptune is in a good place to help. It gets even better on Tuesday: the other planet of romance, Venus, glides into your commitment sector. Singles, don’t despair….a new lover could come your way on Thursday of this week.

"
25 march 2019,virgo,"
Telling loved ones how much you care becomes easy thanks to a sweet lunar aspect. Mercury will go direct in your commitment sector on Thursday, so things will start to ease up as the week progresses.

"
27 march 2019,virgo,"People may be trying to entice you to think differently, and maybe to take a few chances. Instead of digging in your heels and assuming the worst, why not consider what they have to say? There could be some real nuggets of gold in their advice. Pay attention.

"
31 march 2019,virgo,"You are now in one heck of a good position to make more money and experience progress in your career! Ten days ago, the Sun entered your house of net worth. And today assertive Mars zips into your ambition and goals sector. This is truly one of the best times in 2019 to get ahead. Don’t be surprised if other people want to partner with you on your journey.

"
7 april 2019,virgo," Set aside some time to have calm, clear discussions with the ones you love today. Mature Saturn forms a terrific aspect with verbal Mercury. Try to clear the air if you can. Later this week there will be some wonky energy when things could get way too emotional.

"
8 april 2019,virgo,"With the moon in the most visionary part of your chart, you’re able to see things that other people around you may not. Keep this in mind as the week progresses. Others will be emotional, but you’ll be rock solid.

"
9 april 2019,virgo,"Someone has to be the grown up around here and it might as well be you! A Sun-Saturn square could bring out the whining crybabies in people. Do you really feel like dealing with this? If not, then let them just sit in their “poopy pants” diapers and move on.

"
10 april 2019,virgo,"It’s time to pull your family together, Virgo! Jupiter goes retrograde in your house of domestic matters, urging you to create a peaceful home life. Between now and August 11th many of you will find solutions to family matters, such as where to live, or putting an end to squabbles. If moving in with a lover or having a baby has been a possibility, these topics will be on the table.

"
11 april 2019,virgo,"Romance gets a huge boost from a meeting of Venus and Neptune in your commitment sector. Considering that these are the two planets of love, just about anything can happen. Singles could meet a new flame. Existing relationships could get a sexy reboot. If your relationship isn’t satisfying, you can always move on….the energy is there!

"
12 april 2019,virgo,"Get ready–– people in your midst could be bragging and bloviating. The smartest move you can make is to not respond to their nonsense. Why waste your time? However, pay close attention to what your intuition is telling you about these people.

"
13 april 2019,virgo,"People may not be above using guilt, drama or fear to get their way. The question is this: are you going to fall for it? This is not a good weekend for serious talks or big decisions, because others are not coming from a logical place. Wait until next Wednesday if you can.

"
14 april 2019,virgo,"Worrying about things that may not happen is a waste of time, and stressful to boot. So ask yourself why you have the same old repetitive thoughts going on in your head! Today’s cosmic energy is good for emotional healing. Practice being more of an optimist.

"
15 april 2019,virgo,"Everyone may want a piece of you today, but the danger is that you’ll spread yourself too thin. Which means that you won’t be able to keep everyone happy. So go your own way and just worry about pleasing yourself.

"
16 april 2019,virgo,"If loved ones aren’t straightforward with you, chances are you’re going to flip out. A Moon-Neptune opposition stirs up some pretty murky waters, not to mention strong emotions. Let this pass. Tomorrow is a better time for getting to the bottom of things.

"
17 april 2019,virgo,"The next three weeks are excellent for taking calculated risks, Virgo. Smart little Mercury enters your house of net worth, to be followed by Venus on Saturday.  You could be exposed to some new investment ideas that you have never even considered before. Don’t worry, you won’t do anything stupid…you’re far too practical for that! But it wouldn’t hurt to expand your idea as to what is possible.

"
18 april 2019,virgo,"If money has been slipping through your fingers, you could get emotional about it today. The planets are pushing you to create a stronger financial foundation. Good news: tomorrow’s full moon is in your income sector, which could bring about a new source of revenue.

"
19 april 2019,virgo,"The full moon in your income sector could bring in a new job or source of revenues. But you may have to move out of your comfort zone in order to make things happen. Are you ready to do that?

"
20 april 2019,virgo,"It’s time to get out of the dreaming stage and get into the “doing” stage. Today’s full moon occurs in the most visionary part of your chart, the place where we think in big, bold brushstrokes. But full moons represent endings, so prepare to actually dive in.

"
21 april 2019,virgo,"You need to release some pent up emotions, and today’s lunar aspect gives you the chance to safely do so. Don’t be embarrassed about letting it all out. People need to know what’s going on, especially the ones whose behavior has been hurtful.

"
22 april 2019,virgo,"Nothing is going to get in your way….absolutely nothing! The independent Sun shakes hands with rebellious Uranus in your house of taking risks, vowing to bust you out of old grooves. The next few weeks (and years) could be some of the most liberating ever.

"
23 april 2019,virgo,"Feeling all mushy and sentimental? You could be, thanks to a meeting of the passionate Moon and Jupiter. Tender memories from the past could be abundant, as you think back to your family and love affairs of days gone by. It’s a good time to take out old photos and mementos. Why keep them hidden away? Maybe you could create a little shrine to the people (and pets) who filled your life with joy.

"
25 april 2019,virgo,"New Year’s Eve in April? It could feel like it today as a lunar aspect spurs a desire to turn over a new leaf. Don’t be surprised if you become motivated to work out and clean up your messes. This feeling will intensify, so get used to it!

"
26 april 2019,virgo,"People will be at odds with each other, and if I were you I’d stay out of their dramas. Playing the role of peacemaker or trusted friend won’t help matters. They need to figure stuff out on their own and move on already.

"
27 april 2019,virgo,"You might feel like seizing control over things—and people–because you feel as though you know what’s best. And you know what? You may be right about that! Problem is, others won’t accept it right now. Do you really want to get involved in this? Your energy may be better spent elsewhere.

"
28 april 2019,virgo,"It’s one thing to be a good friend, son, daughter, lover, whatever—and another to be taken for granted. You also weren’t put on this planet to fix everyone around you, so get that idea out of your head too. Be caring to others but maintain some boundaries.

"
29 april 2019,virgo,"You are a practical sort, not given to diva-like displays of drama and emotion. So today’s planetary news won’t ruin your day. Saturn goes retrograde in your house of romance, demanding that you become more practical about matters of the heart. This could slow down brand new relationships or even existing ones. But Saturn’s goal is to make sure that you’re with the right person and that this union will stand the test of time.

"
30 april 2019,virgo,"Hurry up and wait? It’s that kind of a day, Virgo. The harder you push someone–for an answer, to get things done your way, whatever–the more stalling and BS you’re going to endure. My advice? Back off.

"
1 may 2019,virgo,"You’re in the mood for making mo’ money, lots of it. And there is nothing wrong with that! So start thinking about what you can do to increase your net worth, but keep emotions out of it. This needs to be a logical play.

"
2 may 2019,virgo,"People won’t be above playing head games, so don’t assume that everyone is guileless. On the contrary: they have agendas that they intend to fulfill. Unless you want to get run over, get out of their way.

"
3 may 2019,virgo,"Lucky Jupiter is in your domestic sector, helping you find your dream home and enjoy a more peaceful family life. This mighty planet is retrograde, but a stellar Mercury-Jupiter aspect allows it to work on your behalf. You could also get more serious with a lover and conceive a baby. Singles, a dashing new lover could appear on the horizon. it’s all good.

"
4 may 2019,virgo,"How high can you fly? The new moon in the most adventurous part of your chart will set your heart and mind soaring. Entrepreneurship, foreign travel, dating a different type, writing a screenplay…anything and everything could end up on your bucket list. Family members may not agree with your plans, but you don’t have to do things their way!

"
5 may 2019,virgo,"Aggressive Mars is in your house of ambition and success, stoking your desire to get what you want. But don’t forget to be a team player. If you do forget that fact, there are plenty of people who will be happy to put you in your place.

"
6 may 2019,virgo,"Planetary pileup! There is a bit of commotion going on in your ninth house of adventure and expanding past previous limits. The independent Sun is there and so is rebellious, bold Uranus.  A new moon just occurred here a few days ago. Now lively Mercury hops on in. What are you waiting for? Start having escapades1

"
7 may 2019,virgo,"Don’t let people drag you into dramas, Virgo. You just don’t need this right now. Mature Saturn is retrograde, helping you to step away from people and situations that are more trouble than they’re worth.

"
8 may 2019,virgo,"If there is one day in 2019 to unshackle yourself from limiting situations, this is it! Rebellious Uranus is in fine form, stimulating your mind to consider all sorts of new possibilities that you may have never considered before. Align yourself with others who know how to think out of the box too.

"
9 may 2019,virgo,"Anyone who wants to interrupt your life with egotistical demands and power plays needs to be shown the door, Virgo. With cathartic Jupiter and gentle Venus in houses that govern inner peace, you’re just not interested in drama. Protect your emotional balance at all costs.

"
10 may 2019,virgo,"Jealousy and pettiness could rear their ugly little heads today, on your part or on the part of others. If you’re not looking for extra stress and drama right now, then by all means avoid known malcontents. The mood shifts tomorrow and a lot of fun can be had.

"
11 may 2019,virgo,"Taking intelligent risks becomes a real possibility with a super Sun-Saturn trine. Over the next week you’ll be able to come up with a lot of fresh, creative ideas that look tempting. And with motivated Mars in your house of ambition, nothing is going to get in your way!

"
12 may 2019,virgo,"Don’t be surprised if you feel like sleeping in and staying under the covers. Breakfast in bed…staying in your jammies all day…watching Netflix with some popcorn….yeah, it’s that kind of a day. Chill out and relax. Don’t worry, your responsibilities will still be there tomorrow.

"
13 may 2019,virgo,"Who knew? Even you might be surprised at your level of skill and creativity today. But it’s not really surprising. With subterranean Pluto helping to bring out your best from the depths of your soul, you’re a winner.

"
14 may 2019,virgo,"Aggressive Mars spends its last day in your house of ambition, signaling that it’s time to put one last blast of effort into important plans. “But I’m tired!” you might cry. Don’t worry. Tomorrow the red planet zips into your house of hanging out with friends and partying.
 

"
15 may 2019,virgo,"Bonnie and Clyde. Butch and Sundance. Thelma and Louise. Holmes and Watson. What kind of adventures would they have had if they were flying solo? Nope, having an accomplice is a good way to experience more excitement. Today Mars enters your house of friends and teamwork, and Venus glides into your house of adventure. Looks like it’s time to find a kindred spirit who’s willing to do something audacious with you.

"
16 may 2019,virgo,"Tell it like it is, Virgo. There’s no point in tiptoeing around the truth. But if you also have bold idea that other people think is crazy—and it’s YOUR truth–then don’t be shy about that either.

"
17 may 2019,virgo,"People have to understand that you just need to live your own life, Virgo. You’re willing to cooperate with others. But rolling over and playing dead for them is just not going to happen. Be diplomatic when you tell them that, OK?

"
18 may 2019,virgo,"Got a message to get out to the world? Full of bright ideas that should see the light of day? Then you’ll love the full moon in Scorpio. Something that you’ve been working on could bring you recognition. Or you could decide on a whim to do something outrageous, something that other people say “can’t be done”. It can, and you’re just the person to pull it off.

"
19 may 2019,virgo,"You don’t need anyone’s permission to be you, Virgo. The Sun is in the most individualistic, adventurous part of your chart. But people around you may still be viewing you in an old, tired way. You can either wait for them to figure it out or you can move on.

"
20 may 2019,virgo,"You know what you  want, that’s for sure! Too bad others can’t figure out what they’d like in their lives. Today is not a good time to give advice, not is it wise to listen to what others have to say. They’re confused….do you want to end up the same way?

"
21 may 2019,virgo,"Career matters and other big goals take off like a rocket, Virgo! Both the Sun and intelligent Mercury just entered your house of ambition and success. The words “no” or “it can’t be done” won’t be in your vocabulary. And if other people try to slow down your progress, you’ll either ignore them or run them over.

"
22 may 2019,virgo,"Two heads are better than one, and three is even better than that! That’s the message from the cosmos, Virgo. Brainstorming with others is the way to go, whether you’re planning a family reunion or trying to launch a new product or service. Some really audacious ideas could could come out of it too!

"
23 may 2019,virgo,"You could feel moody and withdrawn today, and hanging out with a crowd may not be the best way to go! You’re better off tucking yourself away somewhere that’s quiet. If you want to confide in a friend, make sure it’s one who will listen and not tell you how to think or feel.

"
24 may 2019,virgo,"Are people around you floating on a fluffy pink cloud, completely oblivious to the facts of life? And are you trying to explain those facts to them? I wish you luck, my friend. No matter how hard you try to talk sense into people, it’s not going to work. Furthermore, it’s a waste of time listening to these people and their opinions. Let it go and move on to people who have a clue.

"
25 may 2019,virgo,"You need to get things done today. Knock errands and other boring activities off your list early so that you can enjoy the rest of the weekend. But be sure to rest up, as the upcoming week is going to be very active. You’ll have places to go, people to meet and world domination to consider.

"
26 may 2019,virgo,"Are you being a bit over cautious, Virgo? With moody Chiron in your house of romance and finances, you might be holding back a bit. Fortunately, the Sun forms a terrific aspect with Chiron today, bolstering your confidence.

"
27 may 2019,virgo,"Some new people could be coming into your life, and they could inspire you tremendously. As a result, you need to keep an open mind. And you need to get out there too: go to a meet up group. Attend a seminar. Join a Facebook forum. Get politically involved in your town. Lend a hand to a worthy cause. It’s all good.

"
28 may 2019,virgo,"You may not feel like socializing or being a team player, Virgo. A Jupiter-Moon square could make other people annoying as hell. Even if they’re being nice, you may want to pull away and be in your own space. The problem is that you do need to cooperate with others. Suck it up and deal with it. By Thursday you’ll be in a completely different state of mind.

"
30 may 2019,virgo,"Today you will have to push past comfort and doing things the same old way. Growth isn’t always easy, and rigid habits and thought patterns die hard. But with the Sun in your house of success, you simply must switch up your methods.

"
31 may 2019,virgo,"Doing things the same old way just isn’t cutting it anymore, especially in romance and in business. Today you might even feel as though the spirits are whispering in your ear, telling you to be brave and take a fresh viewpoint. Why not? What do you have to lose? Nothing great has ever been achieved by following the same old tired set of rules.

"
1 june 2019,virgo,"Opposing forces are working on you right now. On the one hand you want to stick with someone or something. On the other, you feel as though it’s time for a change. Interestingly this seems to work out nicely in the end, so don’t think that you need to toss everything at the moment.

"
2 june 2019,virgo,"Talent that you may not have known that you even possessed could come to the surface! You are in a wonderfully creative place right now, willing to take on new things that will push you past previous limits. You could also be willing to take a chance in the love department, because you’re starting to realize that, just like talent, you have so much more to give.

"
3 june 2019,virgo,"Who’s the boss, anyway? That’s the question asked by today’s new moon in Gemini. This lunation occurs in your tenth house of ambition and success. Your creativity is high and you’re willing to take some chances. But a lover, family member or friend could try to burst your bubble. Are you going to let that happen?

"
4 june 2019,virgo,"Yesterday’s new Moon occurred in your house of goals and achievement. And today mighty little Mercury glides into your house of networking and friends. This means that other people could be the key to your success over the next six months. Surround yourself with movers and shakers, and people who have your back. Find people who have what you want and model their success.

"
5 june 2019,virgo,"Things could get heated with a friend, colleague or team member. Aggressive Mars could push you to or say something that you might regret. Jealousy and pettiness could rear their ugly little heads too. Wait until tomorrow when the cosmic skies are clearer and more optimistic.

"
6 june 2019,virgo,"Sometimes making changes can feel like a cold bucket of water is being tossed on your head. Other times it can be as smooth as silk. With gentle Venus by your side, you can easily glide into a new way of living. Need to be held accountable? Then find a trusted friend who you can check in with. Or maybe they’ll even want to join you on your journey.

"
7 june 2019,virgo,"Your opinions matter so don’t be afraid to share them (at least for the next 48 hours!). A terrific Uranus-Mercury aspect could bring you together with people who would love to know what’s on your mind. Together you could be a formidable team.

"
11 june 2019,virgo,"This is not time to rest on your laurels, Virgo. Yes, you’re smart and accomplished, and yes, you’ve proven that to other people. But a Sun-Jupiter opposition warns that you still have to keep delivering the goods. You can’t slack off until the Sun changes signs on the 21st.

"
12 june 2019,virgo,"Say what’s on your mind! Others need to know what you’re thinking. Besides, they may need to look up to someone who is a good example—and that person is you.

"
13 june 2019,virgo,"Your confidence rises as you realize that you have more personal power than you knew! The great thing about feeling more secure is that it encourages you to take risks, the kind that come from a place of creative exploration. Fortunately this isn’t an aspect that just lasts a day: you’ll be experiencing this for a good long while.

"
14 june 2019,virgo,"Chances are you’re getting tired of listening to people who are factual and logical all of the time. “Play by the rules, do the right thing, stick to a routine”…..yada yada dada. Start spending more time with people who are more flexible in their philosophy. You might learn something from them.

"
15 june 2019,virgo,"Upcoming planetary events will force you to take a good long look at your closest relationships, from friends to lovers to colleagues. If anyone is making you feel uneasy, or like you’re not worth much, then it may be time to move on. It’s not your karma in life to be a doormat. Remember that.

"
16 june 2019,virgo,"Team efforts and friendships are well aspected today, so make the most of it. You may be faced with a choice: who do I spend time with this week? My tribe, my lover or business colleagues? If you’re smart you’ll do a little scheduling to make sure that everyone gets some time with you.

"
17 june 2019,virgo,"Home and family matters take center stage thanks to the full moon in your domestic sector. This house also governs love to a certain extent, especially if you are living with a lover or you’re married. There could be some confusion that makes your relationships with others a bit tense. Things get back on track when the Sun enters Cancer on Friday.

"
18 june 2019,virgo,"You may need to point out the facts of life to other people today. But don’t discount their ideas; there could be some real gems there. Pay even more attention to what others are saying after the Sun enters Cancer on Friday.

"
19 june 2019,virgo,"Unless you enjoy drama, try to steer clear of people who seem intent on stirring it up. A stinky Mars-Pluto opposition could bring out jealousy, disagreements and petty behavior, not to mention bossy behavior. Cosmic energy improves by the weekend, so ride out this storm and wait for fairer skies.

"
20 june 2019,virgo,"Be wary of sticking out from the crowd today, Virgo. No one is telling you to be a wimp or to take a lot of guff. But you’re better off keeping your mouth shut for the next 48 hours and going along with group think. 

"
21 june 2019,virgo,"An independent streak builds as the Sun enters Cancer, your house of networking and having fun with friends. If you’re involved in a romantic relationship, the desire to do your own thing could increase. Neptune starts retrograding in your commitment sector, which will only add to this sense of doing your own thing.

"
22 june 2019,virgo,"The Moon in Pisces will make you crave the company of others, so don’t spend the weekend alone. And make sure that you are present for the people you care about the most. Don’t let your job or other stressors get in the way of spending quality time with loved ones.

"
23 june 2019,virgo,"Subtle power plays could erupt between you and others, both at work and in your personal life. No matter how diplomatic you may be, people won’t budge. At least they probably won’t get in your face about it. Mercury will be entering the most perceptive part of your chart on Wednesday, at which point you’ll be able to sniff out what’s going on.

"
24 june 2019,virgo,"You can’t fit a square peg in a round hole, Virgo. So don’t even try to get people to do things your way, or to understand your side of things. Friday is a better time for expressing yourself as a Moon-Saturn trine will put everyone in a more open minded place.

"
25 june 2019,virgo,"No matter how much you may think you know someone, do you really? And while we’re on this conversation, just how well do you know yourself?  A probing Chiron aspect urges you to go within to find out. Maybe you need to meditate. Perhaps you should speak with a therapist. Or simply journaling may help. Find a modality that works for you.

"
26 june 2019,virgo,"” I see dead people!” OK, maybe you’re not going to see the spirit world, but now that Mercury is in the most psychic part of your chart you could get some interesting intuitive hits. Pay attention to these between now and July 7th, as they could provide you with wisdom.

"
28 june 2019,virgo,"You have permission to be happy, Virgo. Yes—the cosmos says that it’s perfectly OK to laugh, love and enjoy life. With an eclipse coming next week in the most outgoing part of your chart–the networking sector–you should be meeting some new people who will want to join you on your journey.

"
29 june 2019,virgo,"Your attitude should start to lighten up a little bit thanks to the Moon entering the most optimistic part of your chart. Things may not be as bad as you or others are making them out to be. Have a little faith, Virgo!

"
30 june 2019,virgo,"Chilling out and not doing much may sound real good today, but the planets suggest otherwise. Even if you’re just sitting back with a beer in you hand, you should at least be thinking about how you’ll be getting things done this week. Plan your work and work your plan.

"
1 july 2019,virgo,"Your subconscious mind could go into overdrive now that energetic Mars is in the most psychological part of your chart. This can go two ways: a bit tense, as old memories, dramas and fears rise to the surface. Or fabulous, as your intuition increases as does your motivation to be happier. Heal yourself.

"
2 july 2019,virgo,"A busy social season kicks off as Venus is getting ready to enter your house of networking. The only problem is that there may be so many people who want a piece of you that it will be hard to keep them happy! Don’t forget to leave some time for yourself too.

"
3 july 2019,virgo,"New people may come flooding into your life, courtesy of a solar eclipse in the networking part of your chart. Make new friends or join a club. Lend a hand to a volunteer effort. Join a mastermind group or find a mentor who can help you move your career along. Choose wisely, though, as Saturn–planet of long term consequences–is in a tough angle to the eclipse.

"
4 july 2019,virgo,"Saturn, planet of maturity and long term planning, is demanding that you associate only with people who respect   you. But today the ringed planet opposes the North Node, indicating that you may feel some kind of obligation to keep certain people in your life who aren’t the most supportive. Over the next few months you’ll have some decisions to make. Choose happiness.

"
5 july 2019,virgo,"A Moon-Jupiter-Neptune triangle recommends that you change the way you communicate with others, especially loved ones. There is a cathartic vibe going on here, so think of ways that you can get your point across without drama. Holding things in is not advised, and once the Moon moves into Virgo tomorrow, you can let it all out.

"
6 july 2019,virgo,"Yes! The Moon is in your sign, which means that it’s the perfect weekend to indulge in what matters to you. With so much energy in your friendship sector, you should be reaching out to the tribe and making plans. It’s time for an adventure or two, don’t you think?

"
7 july 2019,virgo,"Moody blues? Brainy Mercury begins to retrograde in the most hidden, psychological part of your chart. This could stir up all sorts of old memories and emotions, some of them on the stinky side. But this is necessary. The cosmos, in its wisdom, knows that we need to do a mental cleanse from time to time, and this is an excellent opportunity to heal. Complete this inner work by the 19th, at which time Mercury moves on.

"
8 july 2019,virgo,"Doing things a certain way because “that’s the way we’ve always done things” just isn’t going to work. You need a fresh approach, stat! Fortunately genius Uranus is active in one of the brainiest parts of your chart, helping you think outside of the box. The best part is that others will see the brilliance behind what you come up with.

"
9 july 2019,virgo,"It could become blindingly obvious that you don’t share the same opinions and values as others, and this could cause concern. Just chill out for now and don’t make any key decisions. Thursday and Friday are much better times for figuring it all out.

"
10 july 2019,virgo,"It’s a good day to patch things up with someone, thanks to a productive Sun-Neptune trine. The presence of the Sun indicates that you won’t have to grovel, and Neptune will help you be inspired. Keep opinions out of the picture, and avoid giving advice to someone else. Just make amends.

"
11 july 2019,virgo,"Are things going on behind the scenes? Your Spidey sense may tell you that something is up, but it is NOT wise to confront anyone or start texting away. First of all, you may be wrong. And even if you aren’t, you don’t want the other party to know you’re on to them.

"
12 july 2019,virgo,"There’s nothing wrong with you, Virgo. You are perfect just the way you are. That’s the message from the cosmos, and it’s high time you accepted it! Take good care of yourself this weekend, nurture your soul.

"
13 july 2019,virgo,"Things that you thought were going to be difficult to handle may actually go easier than you thought! Jupiter and Venus, the planets of ease and optimism, are well situated to help you right now. A nice sense of balance and contentment could grow, an added bonus.
 
 

"
14 july 2019,virgo,"Put on your battle helmet and flak jacket. The Sun opposes Pluto, a tough aspect as this will bring out power plays and ego trips. You’ll especially see this within a romantic relationship or among your friends. Either you’re going to be at the receiving end of it, or stuck in the middle somehow. An eclipse is coming on Tuesday, heightening the energy. Keep calm and carry on.

"
15 july 2019,virgo,"Both your head and your heart are hard at work today. Therefore you’ll be able to see both sides of a situation, especially one that involves people who mean a lot to you. If you’re looking for love someone new could be arriving soon, so don’t give up hope. Tomorrow’s lunar eclipse is a romantic game changer.

"
16 july 2019,virgo,"The fifth house in astrology deals with love, children and creativity–and  all the ways of having fun! A sizzling lunar eclipse occurs here, which could bring something to a happy conclusion: conceiving a baby, meeting the love of your life, scoring a book deal or getting engaged, for starters. The key is to follow your own heart and keep others’ opinions (no matter how well meant) out of your decision making process.

"
17 july 2019,virgo,"Too many rules in a relationship can spoil spontaneity and a sense of freedom. This is true within a romance, family connections or business alliances. If anyone tries to hem you in today, chances are you’ll rebel. Is it time for a clean break, or do you just need to cool off for 24 hours?

"
18 july 2019,virgo,"Getting along with people becomes a heck of a lot easier, thanks to a Venus-Neptune trine. Friends and contacts could be unusually lucky for you too, as they can introduce you to a new lover or group of movers and shakers. It’s time for some fresh faces in your life!

"
19 july 2019,virgo,"The solar eclipse back on July 3rd focused on friends and any teams that you’re part of–volunteer organizations, clubs and the workplace. It opened up some new doors that will being many exciting new contacts into your life in the months ahead. Today Mercury starts retrograding through this sector, asking you to consider old friends and connections. Who has your back? Who doesn’t? If changes need to be made, don’t hesitate.

"
20 july 2019,virgo,"People may not be willing to play nice due to a Venus-Pluto opposition. This is more likely in your personal life than your professional one. There is a childish vibe going on here. It kind of reminds me of my sister, who in the midst of her 5th birthday party took all of her presents, went into her room, locked the door and left her friends to play party games by themselves. Yeah, it’s that kind of day.

"
21 july 2019,virgo,"It’s a great day for connecting with friends and loved ones thanks to a Mercury-Sun conjunction. Mercury is retrograde, so it’s possible that people from your past may reappear on the scene. Or issues that need to be resolved will crop up again. Fortunately the cosmic energy is logical and productive, so do your best to make things work.

"
22 july 2019,virgo,"Sshhh! The Sun enters Leo, the most reflective and sensitive part of your chart. It’s time to rest, recuperate and recharge your batteries. This is also the house of confidential matters, so you could be doing things behind the scenes to improve your situation. It’s especially important to work out housing, romantic and family matters before August 11th.

"
23 july 2019,virgo,"The Sun is now in the most confidential part of your chart and you have some big decisions to make. A Moon-Mars aspect helps you zoom in on the important matters and ignore the trivial ones. If you want to run something past a friend or mentor, tomorrow is an excellent time to do so.

"
24 july 2019,virgo,"There is only so much you can accomplish on your own, Virgo. The Sun and other orbs are in the most secluded part of your chart, so chances are you’re more interested in doing things by yourself. But a wonderful Mercury-Venus aspect today encourages you to bring in others to support you. Even if all you want is advice, get it–and then do your own thing.

"
